Name, Korgan
Device, SAMSUNG-SM-G900A
Date, Tue Jan 15 09:22:02 CST 2019
Workout Name, On the Rivet
Workout Duration (sec), 1207
Warm up Duration (sec), 114
Total Distance (Miles), 4.82
Total Calories Burned (kcal), 170
Power Average, Max Power 
115, 252
Heart Rate Average, Max Heart Rate 
-1, -1
Cadence Average, Max Cadence 
72, 79.0
Average Speed (MPH), Max Speed (MPH) 
13.15, 19.29
Time, Power, Heart Rate, Speed (MPH), Cadence, Accumulated Distance, Accumulated Calories Burned 
0.0, 36, -1, 6.89, 42.0, 0.00, 0
1.0, 37, -1, 7.46, 42.0, 0.00, 0
2.0, 34, -1, 6.87, 42.0, 0.00, 0
3.0, 0, -1, 6.24, 0.0, 0.01, 0
4.051, 25, -1, 5.63, 42.0, 0.01, 0
5.001, 32, -1, 6.84, 42.0, 0.01, 0
6.003, 37, -1, 6.89, 43.0, 0.01, 0
7.001, 42, -1, 7.50, 44.0, 0.01, 0
8.0, 43, -1, 8.08, 48.0, 0.02, 0
9.0, 47, -1, 8.12, 49.0, 0.02, 0
10.002, 65, -1, 9.96, 57.0, 0.02, 0
11.0, 75, -1, 10.59, 60.0, 0.02, 0
12.001, 78, -1, 10.62, 68.0, 0.03, 1
13.001, 79, -1, 11.19, 68.0, 0.03, 1
14.001, 78, -1, 10.62, 72.0, 0.03, 1
15.0, 79, -1, 10.63, 70.0, 0.04, 1
16.0, 89, -1, 11.82, 73.0, 0.04, 1
17.001, 87, -1, 11.25, 71.0, 0.04, 1
18.001, 79, -1, 11.19, 71.0, 0.04, 1
19.001, 82, -1, 11.21, 72.0, 0.05, 1
20.001, 79, -1, 11.19, 70.0, 0.05, 1
21.001, 80, -1, 11.19, 70.0, 0.05, 1
22.0, 81, -1, 11.20, 71.0, 0.06, 1
23.001, 81, -1, 11.20, 70.0, 0.06, 2
24.0, 80, -1, 11.19, 70.0, 0.06, 2
25.002, 77, -1, 10.61, 65.0, 0.07, 2
26.05, 75, -1, 10.59, 66.0, 0.07, 2
27.0, 79, -1, 10.62, 69.0, 0.07, 2
28.0, 96, -1, 11.87, 75.0, 0.08, 2
29.0, 88, -1, 11.81, 71.0, 0.08, 2
30.0, 81, -1, 11.20, 71.0, 0.08, 2
31.001, 76, -1, 10.60, 68.0, 0.09, 2
32.0, 70, -1, 10.00, 68.0, 0.09, 2
33.0, 68, -1, 9.98, 69.0, 0.09, 2
34.08, 72, -1, 10.57, 70.0, 0.09, 3
35.0, 72, -1, 10.57, 71.0, 0.10, 3
36.05, 71, -1, 10.57, 73.0, 0.10, 3
37.0, 75, -1, 10.60, 74.0, 0.10, 3
38.0, 69, -1, 10.00, 74.0, 0.11, 3
39.05, 69, -1, 9.99, 75.0, 0.11, 3
40.05, 67, -1, 9.97, 72.0, 0.11, 3
41.0, 66, -1, 9.97, 71.0, 0.11, 3
42.0, 67, -1, 9.98, 69.0, 0.12, 3
43.0, 68, -1, 9.98, 69.0, 0.12, 3
44.0, 68, -1, 9.99, 71.0, 0.12, 3
45.05, 73, -1, 10.58, 73.0, 0.12, 3
46.0, 71, -1, 10.57, 76.0, 0.13, 3
47.0, 67, -1, 9.98, 76.0, 0.13, 4
48.0, 68, -1, 9.98, 76.0, 0.13, 4
49.0, 70, -1, 10.00, 75.0, 0.14, 4
50.055, 70, -1, 10.00, 75.0, 0.14, 4
51.054, 69, -1, 9.99, 75.0, 0.14, 4
52.0, 69, -1, 9.99, 75.0, 0.14, 4
53.0, 68, -1, 9.98, 75.0, 0.15, 4
54.0, 69, -1, 10.00, 75.0, 0.15, 4
55.052, 67, -1, 9.97, 75.0, 0.15, 4
56.0, 64, -1, 9.95, 71.0, 0.16, 4
57.0, 66, -1, 9.97, 73.0, 0.16, 4
58.0, 74, -1, 10.59, 72.0, 0.16, 4
59.0, 72, -1, 10.57, 72.0, 0.16, 4
60.0, 70, -1, 10.00, 71.0, 0.17, 5
61.0, 68, -1, 9.98, 70.0, 0.17, 5
62.05, 68, -1, 9.99, 73.0, 0.17, 5
63.0, 70, -1, 10.00, 74.0, 0.18, 5
64.0, 71, -1, 10.56, 75.0, 0.18, 5
65.0, 69, -1, 9.99, 76.0, 0.18, 5
66.004, 72, -1, 10.57, 76.0, 0.18, 5
67.0, 72, -1, 10.57, 76.0, 0.19, 5
68.0, 69, -1, 9.99, 73.0, 0.19, 5
69.052, 66, -1, 9.97, 70.0, 0.19, 5
70.0, 65, -1, 9.96, 71.0, 0.19, 5
71.0, 68, -1, 9.99, 72.0, 0.20, 5
72.0, 70, -1, 10.00, 73.0, 0.20, 5
73.0, 66, -1, 9.97, 71.0, 0.20, 6
74.0, 68, -1, 9.98, 70.0, 0.21, 6
75.0, 67, -1, 9.98, 69.0, 0.21, 6
76.0, 70, -1, 10.00, 72.0, 0.21, 6
77.003, 74, -1, 10.59, 74.0, 0.21, 6
78.0, 70, -1, 10.00, 73.0, 0.22, 6
79.05, 70, -1, 10.00, 72.0, 0.22, 6
80.003, 71, -1, 10.57, 70.0, 0.22, 6
81.05, 71, -1, 10.56, 70.0, 0.23, 6
82.0, 69, -1, 9.99, 73.0, 0.23, 6
83.0, 66, -1, 9.97, 71.0, 0.23, 6
84.002, 68, -1, 9.98, 73.0, 0.23, 6
85.0, 66, -1, 9.97, 73.0, 0.24, 6
86.0, 68, -1, 9.98, 74.0, 0.24, 7
87.0, 68, -1, 9.98, 71.0, 0.24, 7
88.0, 68, -1, 9.98, 73.0, 0.25, 7
89.0, 69, -1, 9.99, 73.0, 0.25, 7
90.054, 68, -1, 9.98, 71.0, 0.25, 7
91.051, 70, -1, 10.00, 70.0, 0.25, 7
92.0, 68, -1, 9.98, 69.0, 0.26, 7
93.0, 68, -1, 9.98, 72.0, 0.26, 7
94.0, 67, -1, 9.98, 73.0, 0.26, 7
95.0, 67, -1, 9.97, 75.0, 0.26, 7
96.0, 68, -1, 9.98, 78.0, 0.27, 7
97.0, 70, -1, 10.00, 74.0, 0.27, 7
98.0, 71, -1, 10.57, 73.0, 0.27, 7
99.0, 71, -1, 10.00, 73.0, 0.28, 8
100.0, 70, -1, 10.00, 75.0, 0.28, 8
101.0, 69, -1, 9.99, 76.0, 0.28, 8
102.0, 73, -1, 10.58, 76.0, 0.28, 8
103.001, 71, -1, 10.00, 76.0, 0.29, 8
104.001, 70, -1, 10.00, 76.0, 0.29, 8
105.289, 65, -1, 9.96, 76.0, 0.29, 8
106.0, 68, -1, 9.99, 79.0, 0.30, 8
107.001, 69, -1, 9.99, 77.0, 0.30, 8
108.0, 69, -1, 9.99, 77.0, 0.30, 8
109.0, 68, -1, 9.98, 75.0, 0.30, 8
110.0, 66, -1, 9.97, 75.0, 0.31, 8
111.0, 69, -1, 9.99, 72.0, 0.31, 8
112.0, 69, -1, 9.99, 73.0, 0.31, 9
113.0, 70, -1, 10.00, 74.0, 0.32, 9
114.002, 66, -1, 9.96, 75.0, 0.32, 9
115.032, 65, -1, 9.96, 74.0, 0.32, 9
116.018, 66, -1, 9.97, 71.0, 0.32, 9
117.034, 71, -1, 10.57, 71.0, 0.33, 9
118.015, 67, -1, 9.98, 70.0, 0.33, 9
119.054, 70, -1, 10.00, 70.0, 0.33, 9
120.05, 69, -1, 9.99, 70.0, 0.33, 9
121.011, 81, -1, 11.21, 72.0, 0.34, 9
122.0, 82, -1, 11.21, 74.0, 0.34, 9
123.298, 83, -1, 11.22, 75.0, 0.34, 9
124.049, 81, -1, 11.20, 73.0, 0.35, 9
125.0, 81, -1, 11.20, 71.0, 0.35, 10
126.006, 79, -1, 11.19, 69.0, 0.35, 10
127.015, 80, -1, 11.19, 68.0, 0.36, 10
128.018, 81, -1, 11.20, 68.0, 0.36, 10
129.015, 81, -1, 11.21, 69.0, 0.36, 10
130.0, 84, -1, 11.22, 69.0, 0.37, 10
131.001, 83, -1, 11.21, 69.0, 0.37, 10
132.053, 84, -1, 11.22, 72.0, 0.37, 10
133.0, 83, -1, 11.22, 74.0, 0.38, 10
134.011, 82, -1, 11.21, 76.0, 0.38, 10
135.001, 84, -1, 11.22, 73.0, 0.38, 11
136.001, 78, -1, 10.62, 73.0, 0.38, 11
137.0, 80, -1, 11.19, 72.0, 0.39, 11
138.0, 82, -1, 11.21, 73.0, 0.39, 11
139.001, 82, -1, 11.21, 71.0, 0.39, 11
140.01, 83, -1, 11.22, 70.0, 0.40, 11
141.001, 79, -1, 11.19, 69.0, 0.40, 11
142.001, 83, -1, 11.22, 69.0, 0.40, 11
143.016, 83, -1, 11.22, 69.0, 0.41, 11
144.017, 82, -1, 11.21, 69.0, 0.41, 11
145.013, 84, -1, 11.22, 72.0, 0.41, 11
146.002, 89, -1, 11.82, 66.0, 0.42, 12
147.001, 90, -1, 11.82, 70.0, 0.42, 12
148.022, 89, -1, 11.82, 69.0, 0.42, 12
149.0, 86, -1, 11.24, 72.0, 0.43, 12
150.004, 86, -1, 11.24, 72.0, 0.43, 12
151.0, 85, -1, 11.23, 71.0, 0.43, 12
152.001, 84, -1, 11.23, 71.0, 0.43, 12
153.001, 84, -1, 11.22, 74.0, 0.44, 12
154.004, 84, -1, 11.22, 72.0, 0.44, 12
155.001, 86, -1, 11.24, 72.0, 0.44, 12
156.004, 89, -1, 11.82, 71.0, 0.45, 12
157.001, 86, -1, 11.24, 71.0, 0.45, 13
158.002, 86, -1, 11.24, 71.0, 0.45, 13
159.001, 88, -1, 11.81, 72.0, 0.46, 13
160.0, 88, -1, 11.81, 71.0, 0.46, 13
161.001, 87, -1, 11.24, 71.0, 0.46, 13
162.001, 86, -1, 11.24, 71.0, 0.47, 13
163.004, 87, -1, 11.25, 72.0, 0.47, 13
164.015, 86, -1, 11.24, 72.0, 0.47, 13
165.026, 89, -1, 11.82, 71.0, 0.48, 13
166.001, 88, -1, 11.81, 72.0, 0.48, 13
167.001, 90, -1, 11.83, 72.0, 0.48, 14
168.018, 90, -1, 11.83, 72.0, 0.49, 14
169.007, 93, -1, 11.85, 73.0, 0.49, 14
170.103, 91, -1, 11.83, 74.0, 0.49, 14
171.016, 91, -1, 11.83, 74.0, 0.50, 14
172.004, 92, -1, 11.84, 77.0, 0.50, 14
173.044, 96, -1, 11.86, 78.0, 0.50, 14
174.033, 98, -1, 12.44, 78.0, 0.51, 14
175.024, 105, -1, 12.48, 76.0, 0.51, 14
176.003, 104, -1, 12.48, 74.0, 0.51, 15
177.013, 99, -1, 12.45, 75.0, 0.52, 15
178.008, 104, -1, 12.48, 75.0, 0.52, 15
179.006, 107, -1, 13.05, 72.0, 0.52, 15
180.003, 108, -1, 13.06, 70.0, 0.53, 15
181.005, 98, -1, 12.44, 68.0, 0.53, 15
182.015, 0, -1, 10.60, 68.0, 0.53, 15
183.014, 73, -1, 10.59, 0.0, 0.54, 15
184.015, 84, -1, 11.22, 58.0, 0.54, 15
185.009, 108, -1, 13.06, 61.0, 0.54, 15
186.0, 108, -1, 13.06, 60.0, 0.55, 15
187.011, 112, -1, 13.08, 66.0, 0.55, 16
188.018, 127, -1, 13.73, 69.0, 0.55, 16
189.016, 125, -1, 13.72, 71.0, 0.56, 16
190.012, 126, -1, 13.72, 73.0, 0.56, 16
191.009, 126, -1, 13.72, 73.0, 0.57, 16
192.015, 119, -1, 13.69, 73.0, 0.57, 16
193.001, 122, -1, 13.70, 73.0, 0.57, 16
194.018, 125, -1, 13.72, 73.0, 0.58, 17
195.013, 126, -1, 13.73, 73.0, 0.58, 17
196.031, 130, -1, 14.31, 73.0, 0.58, 17
197.002, 126, -1, 13.72, 74.0, 0.59, 17
198.001, 130, -1, 14.31, 74.0, 0.59, 17
199.004, 126, -1, 13.73, 72.0, 0.60, 17
200.002, 125, -1, 13.72, 72.0, 0.60, 17
201.009, 124, -1, 13.71, 72.0, 0.60, 18
202.001, 124, -1, 13.71, 73.0, 0.61, 18
203.006, 125, -1, 13.72, 73.0, 0.61, 18
204.001, 123, -1, 13.71, 73.0, 0.62, 18
205.002, 125, -1, 13.72, 73.0, 0.62, 18
206.01, 119, -1, 13.69, 73.0, 0.62, 18
207.0, 126, -1, 13.73, 75.0, 0.63, 18
208.023, 125, -1, 13.72, 77.0, 0.63, 19
209.005, 122, -1, 13.70, 74.0, 0.63, 19
210.01, 122, -1, 13.70, 71.0, 0.64, 19
211.003, 124, -1, 13.71, 71.0, 0.64, 19
212.002, 125, -1, 13.72, 72.0, 0.65, 19
213.005, 131, -1, 14.31, 74.0, 0.65, 19
214.006, 129, -1, 14.30, 74.0, 0.65, 19
215.001, 130, -1, 14.30, 74.0, 0.66, 20
216.021, 128, -1, 14.29, 74.0, 0.66, 20
217.0, 127, -1, 13.73, 74.0, 0.67, 20
218.0, 126, -1, 13.72, 77.0, 0.67, 20
219.0, 129, -1, 14.30, 78.0, 0.67, 20
220.024, 125, -1, 13.72, 76.0, 0.68, 20
221.002, 125, -1, 13.72, 74.0, 0.68, 20
222.008, 119, -1, 13.68, 73.0, 0.68, 21
223.005, 124, -1, 13.71, 74.0, 0.69, 21
224.015, 124, -1, 13.71, 73.0, 0.69, 21
225.001, 126, -1, 13.72, 74.0, 0.70, 21
226.001, 126, -1, 13.72, 73.0, 0.70, 21
227.016, 124, -1, 13.71, 74.0, 0.70, 21
228.001, 124, -1, 13.71, 73.0, 0.71, 21
229.017, 124, -1, 13.71, 76.0, 0.71, 21
230.028, 127, -1, 13.73, 74.0, 0.72, 22
231.001, 131, -1, 14.31, 75.0, 0.72, 22
232.002, 121, -1, 13.69, 70.0, 0.72, 22
233.0, 128, -1, 14.29, 74.0, 0.73, 22
234.035, 129, -1, 14.30, 71.0, 0.73, 22
235.01, 110, -1, 13.07, 73.0, 0.73, 22
236.024, 102, -1, 12.46, 73.0, 0.74, 22
237.019, 102, -1, 12.46, 75.0, 0.74, 23
238.013, 106, -1, 13.05, 76.0, 0.75, 23
239.053, 107, -1, 13.05, 74.0, 0.75, 23
240.006, 107, -1, 13.05, 73.0, 0.75, 23
241.015, 104, -1, 12.48, 75.0, 0.76, 23
242.017, 102, -1, 12.46, 76.0, 0.76, 23
243.016, 100, -1, 12.45, 78.0, 0.76, 23
244.0, 0, -1, 11.19, 78.0, 0.77, 23
245.001, 66, -1, 9.97, 76.0, 0.77, 23
246.0, 61, -1, 9.37, 75.0, 0.77, 23
247.0, 0, -1, 8.10, 0.0, 0.77, 23
248.001, 0, -1, 6.87, 0.0, 0.78, 23
249.001, 36, -1, 6.88, 64.0, 0.78, 23
250.0, 56, -1, 9.32, 56.0, 0.78, 23
251.013, 65, -1, 9.96, 52.0, 0.78, 24
252.003, 75, -1, 10.60, 56.0, 0.79, 24
253.001, 79, -1, 11.19, 59.0, 0.79, 24
254.004, 98, -1, 12.44, 62.0, 0.79, 24
255.001, 105, -1, 12.48, 66.0, 0.80, 24
256.001, 106, -1, 13.05, 70.0, 0.80, 24
257.006, 101, -1, 12.46, 72.0, 0.80, 24
258.003, 106, -1, 12.49, 72.0, 0.81, 24
259.0, 106, -1, 13.05, 72.0, 0.81, 24
260.001, 106, -1, 13.05, 72.0, 0.81, 25
261.0, 108, -1, 13.06, 73.0, 0.82, 25
262.001, 104, -1, 12.47, 73.0, 0.82, 25
263.001, 103, -1, 12.47, 73.0, 0.82, 25
264.022, 101, -1, 12.46, 72.0, 0.83, 25
265.006, 100, -1, 12.45, 71.0, 0.83, 25
266.009, 102, -1, 12.46, 74.0, 0.83, 25
267.005, 111, -1, 13.08, 73.0, 0.84, 25
268.0, 111, -1, 13.08, 73.0, 0.84, 25
269.006, 112, -1, 13.08, 73.0, 0.85, 26
270.009, 107, -1, 13.05, 71.0, 0.85, 26
271.003, 104, -1, 12.48, 72.0, 0.85, 26
272.0, 109, -1, 13.06, 70.0, 0.86, 26
273.014, 110, -1, 13.07, 72.0, 0.86, 26
274.025, 109, -1, 13.06, 72.0, 0.86, 26
275.0, 110, -1, 13.07, 74.0, 0.87, 26
276.001, 106, -1, 13.05, 74.0, 0.87, 26
277.0, 101, -1, 12.46, 71.0, 0.87, 27
278.022, 101, -1, 12.46, 71.0, 0.88, 27
279.011, 0, -1, 10.61, 70.0, 0.88, 27
280.025, 0, -1, 9.36, 0.0, 0.88, 27
281.005, 73, -1, 10.58, 70.0, 0.89, 27
282.011, 78, -1, 10.62, 66.0, 0.89, 27
283.019, 79, -1, 10.63, 67.0, 0.89, 27
284.0, 99, -1, 12.45, 65.0, 0.90, 27
285.013, 118, -1, 13.68, 68.0, 0.90, 27
286.019, 118, -1, 13.68, 69.0, 0.90, 27
287.002, 108, -1, 13.06, 72.0, 0.91, 27
288.001, 108, -1, 13.06, 73.0, 0.91, 28
289.0, 99, -1, 12.44, 73.0, 0.91, 28
290.033, 104, -1, 12.48, 73.0, 0.92, 28
291.04, 102, -1, 12.47, 71.0, 0.92, 28
292.014, 96, -1, 11.86, 71.0, 0.92, 28
293.034, 100, -1, 12.45, 73.0, 0.93, 28
294.002, 109, -1, 13.07, 71.0, 0.93, 28
295.007, 109, -1, 13.07, 73.0, 0.93, 28
296.002, 113, -1, 13.09, 73.0, 0.94, 28
297.031, 112, -1, 13.08, 74.0, 0.94, 29
298.013, 121, -1, 13.69, 71.0, 0.95, 29
299.005, 124, -1, 13.71, 71.0, 0.95, 29
300.003, 132, -1, 14.32, 72.0, 0.95, 29
301.025, 123, -1, 13.71, 74.0, 0.96, 29
302.037, 122, -1, 13.70, 76.0, 0.96, 29
303.0, 127, -1, 13.73, 74.0, 0.96, 29
304.016, 124, -1, 13.71, 74.0, 0.97, 30
305.013, 123, -1, 13.70, 73.0, 0.97, 30
306.015, 125, -1, 13.72, 74.0, 0.98, 30
307.014, 128, -1, 14.29, 74.0, 0.98, 30
308.029, 126, -1, 13.72, 74.0, 0.98, 30
309.016, 129, -1, 14.30, 74.0, 0.99, 30
310.021, 128, -1, 13.73, 74.0, 0.99, 30
311.022, 124, -1, 13.71, 74.0, 1.00, 31
312.023, 127, -1, 13.73, 74.0, 1.00, 31
313.016, 126, -1, 13.72, 74.0, 1.00, 31
314.01, 128, -1, 13.73, 74.0, 1.01, 31
315.01, 123, -1, 13.71, 71.0, 1.01, 31
316.014, 125, -1, 13.72, 72.0, 1.01, 31
317.009, 124, -1, 13.71, 72.0, 1.02, 31
318.045, 124, -1, 13.71, 73.0, 1.02, 32
319.034, 123, -1, 13.71, 73.0, 1.03, 32
320.048, 124, -1, 13.71, 73.0, 1.03, 32
321.024, 125, -1, 13.72, 74.0, 1.03, 32
322.064, 123, -1, 13.70, 74.0, 1.04, 32
323.049, 124, -1, 13.71, 76.0, 1.04, 32
324.032, 121, -1, 13.69, 77.0, 1.05, 32
325.02, 121, -1, 13.69, 75.0, 1.05, 32
326.016, 125, -1, 13.72, 74.0, 1.05, 33
327.004, 124, -1, 13.71, 70.0, 1.06, 33
328.024, 123, -1, 13.71, 72.0, 1.06, 33
329.015, 121, -1, 13.70, 72.0, 1.06, 33
330.005, 127, -1, 13.73, 73.0, 1.07, 33
331.006, 128, -1, 14.29, 73.0, 1.07, 33
332.01, 126, -1, 13.72, 73.0, 1.08, 33
333.014, 126, -1, 13.72, 74.0, 1.08, 34
334.015, 128, -1, 14.30, 74.0, 1.08, 34
335.014, 126, -1, 13.72, 74.0, 1.09, 34
336.035, 127, -1, 13.73, 74.0, 1.09, 34
337.031, 123, -1, 13.71, 74.0, 1.09, 34
338.017, 123, -1, 13.71, 74.0, 1.10, 34
339.0, 127, -1, 13.73, 73.0, 1.10, 34
340.004, 124, -1, 13.71, 73.0, 1.11, 35
341.003, 125, -1, 13.72, 73.0, 1.11, 35
342.012, 126, -1, 13.72, 73.0, 1.11, 35
343.0, 120, -1, 13.69, 73.0, 1.12, 35
344.034, 117, -1, 13.11, 72.0, 1.12, 35
345.004, 121, -1, 13.70, 74.0, 1.13, 35
346.002, 120, -1, 13.69, 73.0, 1.13, 35
347.015, 123, -1, 13.71, 74.0, 1.13, 36
348.016, 122, -1, 13.70, 73.0, 1.14, 36
349.004, 126, -1, 13.72, 73.0, 1.14, 36
350.011, 123, -1, 13.71, 73.0, 1.14, 36
351.007, 126, -1, 13.72, 75.0, 1.15, 36
352.019, 123, -1, 13.71, 72.0, 1.15, 36
353.001, 118, -1, 13.68, 73.0, 1.16, 36
354.031, 124, -1, 13.71, 71.0, 1.16, 36
355.002, 121, -1, 13.70, 72.0, 1.16, 37
356.002, 119, -1, 13.69, 72.0, 1.17, 37
357.046, 106, -1, 13.05, 73.0, 1.17, 37
358.005, 111, -1, 13.08, 73.0, 1.17, 37
359.029, 111, -1, 13.08, 73.0, 1.18, 37
360.011, 105, -1, 12.48, 69.0, 1.18, 37
361.015, 101, -1, 12.46, 73.0, 1.18, 37
362.0, 101, -1, 12.46, 74.0, 1.19, 37
363.019, 102, -1, 12.46, 76.0, 1.19, 38
364.012, 98, -1, 12.44, 77.0, 1.20, 38
365.0, 89, -1, 11.82, 77.0, 1.20, 38
366.041, 83, -1, 11.22, 71.0, 1.20, 38
367.009, 84, -1, 11.22, 73.0, 1.20, 38
368.0, 91, -1, 11.84, 71.0, 1.21, 38
369.03, 93, -1, 11.84, 74.0, 1.21, 38
370.021, 91, -1, 11.83, 74.0, 1.21, 38
371.049, 90, -1, 11.82, 74.0, 1.22, 38
372.006, 90, -1, 11.83, 76.0, 1.22, 38
373.014, 93, -1, 11.85, 75.0, 1.22, 39
374.025, 92, -1, 11.84, 76.0, 1.23, 39
375.034, 92, -1, 11.84, 77.0, 1.23, 39
376.006, 94, -1, 11.85, 73.0, 1.23, 39
377.014, 88, -1, 11.81, 73.0, 1.24, 39
378.006, 87, -1, 11.24, 71.0, 1.24, 39
379.017, 89, -1, 11.82, 75.0, 1.24, 39
380.011, 88, -1, 11.81, 71.0, 1.25, 39
381.013, 87, -1, 11.24, 72.0, 1.25, 39
382.03, 93, -1, 11.85, 71.0, 1.25, 39
383.011, 90, -1, 11.83, 72.0, 1.26, 40
384.01, 97, -1, 12.43, 73.0, 1.26, 40
385.009, 94, -1, 11.85, 73.0, 1.26, 40
386.012, 94, -1, 11.85, 71.0, 1.27, 40
387.013, 90, -1, 11.83, 72.0, 1.27, 40
388.034, 90, -1, 11.82, 72.0, 1.27, 40
389.012, 91, -1, 11.83, 73.0, 1.28, 40
390.026, 92, -1, 11.84, 72.0, 1.28, 40
391.037, 91, -1, 11.84, 73.0, 1.28, 40
392.015, 89, -1, 11.82, 70.0, 1.29, 40
393.014, 92, -1, 11.84, 71.0, 1.29, 41
394.041, 88, -1, 11.81, 71.0, 1.29, 41
395.014, 89, -1, 11.82, 72.0, 1.30, 41
396.002, 89, -1, 11.82, 72.0, 1.30, 41
397.056, 90, -1, 11.82, 73.0, 1.30, 41
398.023, 95, -1, 11.86, 73.0, 1.31, 41
399.028, 93, -1, 11.85, 73.0, 1.31, 41
400.0, 93, -1, 11.85, 73.0, 1.31, 41
401.003, 89, -1, 11.82, 73.0, 1.32, 41
402.0, 87, -1, 11.24, 73.0, 1.32, 42
403.003, 87, -1, 11.24, 72.0, 1.32, 42
404.017, 90, -1, 11.83, 72.0, 1.33, 42
405.01, 91, -1, 11.83, 72.0, 1.33, 42
406.017, 92, -1, 11.84, 73.0, 1.33, 42
407.006, 91, -1, 11.83, 73.0, 1.34, 42
408.019, 88, -1, 11.81, 73.0, 1.34, 42
409.014, 88, -1, 11.81, 73.0, 1.34, 42
410.038, 91, -1, 11.83, 72.0, 1.35, 42
411.026, 91, -1, 11.83, 72.0, 1.35, 42
412.035, 91, -1, 11.83, 73.0, 1.35, 43
413.03, 90, -1, 11.82, 73.0, 1.36, 43
414.008, 89, -1, 11.82, 73.0, 1.36, 43
415.011, 99, -1, 12.44, 66.0, 1.36, 43
416.017, 124, -1, 13.71, 68.0, 1.37, 43
417.008, 150, -1, 14.97, 67.0, 1.37, 43
418.024, 133, -1, 14.32, 68.0, 1.37, 43
419.021, 124, -1, 13.71, 69.0, 1.38, 43
420.006, 118, -1, 13.68, 72.0, 1.38, 44
421.014, 117, -1, 13.67, 70.0, 1.39, 44
422.004, 119, -1, 13.68, 72.0, 1.39, 44
423.024, 123, -1, 13.70, 71.0, 1.39, 44
424.01, 131, -1, 14.31, 72.0, 1.40, 44
425.005, 126, -1, 13.72, 71.0, 1.40, 44
426.029, 117, -1, 13.67, 71.0, 1.40, 44
427.004, 118, -1, 13.68, 71.0, 1.41, 44
428.008, 127, -1, 13.73, 71.0, 1.41, 45
429.004, 140, -1, 14.92, 74.0, 1.42, 45
430.016, 131, -1, 14.31, 75.0, 1.42, 45
431.003, 123, -1, 13.71, 78.0, 1.42, 45
432.012, 119, -1, 13.68, 75.0, 1.43, 45
433.002, 120, -1, 13.69, 74.0, 1.43, 45
434.0, 125, -1, 13.72, 72.0, 1.44, 45
435.011, 123, -1, 13.71, 72.0, 1.44, 46
436.007, 120, -1, 13.69, 72.0, 1.44, 46
437.005, 120, -1, 13.69, 72.0, 1.45, 46
438.02, 123, -1, 13.71, 72.0, 1.45, 46
439.001, 129, -1, 14.30, 71.0, 1.45, 46
440.013, 127, -1, 13.73, 72.0, 1.46, 46
441.0, 128, -1, 13.73, 73.0, 1.46, 46
442.01, 128, -1, 14.29, 74.0, 1.47, 47
